date,ticker,open,high,low,close,volume
2023-02-03,AMZN,253.06,258.12,253.06,253.83,26566636.0
2023-02-06,AMZN,247.05,247.36,245.3,245.34,64906948.0
2023-02-07,AMZN,241.04,242.34,236.64,240.56,82559842.0
2023-02-08,AMZN,249.0,251.95,246.56,249.04,66007621.0
2023-02-09,AMZN,247.78,248.59,246.95,247.9,52353713.0
2023-02-10,AMZN,255.64,255.65,253.95,255.5,96576946.0
2023-02-13,AMZN,254.95,255.6,253.24,254.67,70321203.0
2023-02-14,AMZN,248.85,249.83,247.53,248.71,75712067.0
2023-02-15,AMZN,249.12,251.39,243.58,246.95,97316682.0
2023-02-16,AMZN,240.69,242.4,239.95,241.17,63295935.0
2023-02-17,AMZN,238.09,240.2,235.2,237.9,121444004.0
2023-02-20,AMZN,239.26,240.2,239.11,239.22,54652163.0
2023-02-21,AMZN,243.44,244.77,241.84,242.42,119785788.0
2023-02-22,AMZN,232.36,234.47,231.88,233.09,40619642.0
2023-02-23,AMZN,232.72,234.22,232.24,233.1,80359264.0
2023-02-24,AMZN,228.26,230.19,225.61,229.82,49466609.0
2023-02-27,AMZN,227.25,229.41,223.59,226.24,96393413.0
2023-02-28,AMZN,225.55,227.6,224.0,227.11,53842105.0
2023-03-01,AMZN,224.66,225.63,223.12,224.12,74324267.0
2023-03-02,AMZN,233.87,234.64,231.17,232.11,49253298.0
2023-03-03,AMZN,241.3,241.5,239.17,239.23,91537454.0
2023-03-06,AMZN,246.19,246.84,246.03,246.52,49114569.0
2023-03-07,AMZN,243.24,243.66,240.1,243.62,111409385.0
2023-03-08,AMZN,237.86,241.02,237.53,237.94,40053412.0
2023-03-09,AMZN,239.52,239.69,236.71,238.55,30742321.0
2023-03-10,AMZN,237.63,238.77,236.58,237.77,91918997.0
2023-03-13,AMZN,234.01,235.66,233.36,234.3,50821832.0
2023-03-14,AMZN,228.73,230.27,227.19,227.63,66385278.0
2023-03-15,AMZN,227.55,229.57,226.97,227.5,57996346.0
2023-03-16,AMZN,225.17,227.62,224.76,225.33,31621674.0
2023-03-17,AMZN,228.45,232.65,227.21,229.36,64527582.0
2023-03-20,AMZN,234.4,236.55,233.16,233.32,100264253.0
2023-03-21,AMZN,240.21,241.65,237.76,239.95,93292765.0
2023-03-22,AMZN,232.62,233.39,232.01,232.63,72750937.0
2023-03-23,AMZN,233.12,236.41,229.25,235.09,96199063.0
2023-03-24,AMZN,231.96,234.1,228.83,230.97,38361758.0
2023-03-27,AMZN,223.0,227.16,221.05,224.14,57910775.0
2023-03-28,AMZN,222.31,223.34,218.9,221.86,77118780.0
2023-03-29,AMZN,227.18,228.98,226.95,227.98,63104912.0
2023-03-30,AMZN,224.89,227.64,224.07,225.98,60004813.0
2023-03-31,AMZN,236.1,237.17,234.62,235.12,34603425.0
2023-04-03,AMZN,238.6,238.7,238.39,238.49,11149384.0
2023-04-04,AMZN,236.31,237.0,234.35,236.27,88358786.0
2023-04-05,AMZN,245.48,245.99,243.0,243.34,73055301.0
2023-04-06,AMZN,248.33,252.22,245.58,246.19,90599322.0
2023-04-07,AMZN,240.37,243.06,238.19,240.64,54933896.0
2023-04-10,AMZN,250.73,255.44,249.98,252.21,47595881.0
2023-04-11,AMZN,255.59,257.2,253.4,253.98,66752397.0
2023-04-12,AMZN,252.69,254.87,251.85,254.22,89326384.0
2023-04-13,AMZN,249.5,251.37,248.72,248.97,60414165.0
2023-04-14,AMZN,256.24,258.72,255.28,256.55,87930524.0
2023-04-17,AMZN,260.11,262.86,258.67,260.02,39778820.0
2023-04-18,AMZN,265.73,269.31,262.33,264.27,62278485.0
2023-04-19,AMZN,260.15,264.1,259.07,261.07,64710792.0
2023-04-20,AMZN,265.98,268.38,265.07,266.71,99238261.0
2023-04-21,AMZN,273.92,278.99,272.56,272.99,72107385.0
2023-04-24,AMZN,270.76,271.3,267.22,268.6,113078168.0
2023-04-25,AMZN,262.27,262.98,256.22,259.38,30687544.0
2023-04-26,AMZN,261.59,263.33,258.22,263.31,70037914.0
2023-04-27,AMZN,252.8,256.0,251.06,253.28,71355603.0
2023-04-28,AMZN,,255.49,251.67,254.37,83091847.0
2023-05-01,AMZN,252.63,255.9,251.44,251.67,44917260.0
2023-05-02,AMZN,259.66,259.78,258.27,259.58,111436855.0
2023-05-03,AMZN,258.19,261.09,256.47,257.18,66923262.0
2023-05-04,AMZN,264.06,265.86,262.41,264.53,37628097.0
2023-05-05,AMZN,262.1,264.12,260.96,261.28,66151252.0
2023-05-08,AMZN,267.81,269.02,267.08,268.03,58238147.0
2023-05-09,AMZN,282.52,282.72,279.52,282.34,140698927.0
2023-05-10,AMZN,267.29,268.48,264.55,267.99,283617846.0
2023-05-11,AMZN,271.74,275.42,268.7,270.08,67900558.0
2023-05-12,AMZN,287.8,291.35,287.6,289.44,63597540.0
2023-05-15,AMZN,289.92,291.56,286.49,290.07,91905808.0
2023-05-16,AMZN,292.99,293.34,288.84,290.66,93178921.0
2023-05-17,AMZN,298.3,300.16,293.64,296.6,10960071.0
2023-05-18,AMZN,295.92,297.59,295.06,297.05,83701700.0
2023-05-19,AMZN,283.77,289.43,281.56,284.78,67322799.0
2023-05-22,AMZN,293.78,294.91,289.55,293.1,31660674.0
2023-05-23,AMZN,279.74,280.9,274.68,278.93,90019181.0
2023-05-24,AMZN,277.65,278.53,275.28,276.18,126396714.0
2023-05-25,AMZN,282.98,287.81,282.03,284.78,81406165.0
2023-05-25,AMZN,282.98,287.81,282.03,284.78,81406165.0
2023-05-26,AMZN,284.07,285.2,280.67,282.4,95883754.0
2023-05-29,AMZN,276.55,278.1,274.92,277.68,114623885.0
2023-05-30,AMZN,285.7,288.14,283.89,283.99,44467133.0
2023-05-31,AMZN,276.13,278.73,272.41,278.15,17108647.0
2023-06-01,AMZN,268.56,270.87,265.41,269.92,84071152.0
2023-06-02,AMZN,274.02,274.63,268.75,271.91,59983822.0
2023-06-05,AMZN,272.97,273.02,270.77,270.81,29982119.0
2023-06-06,AMZN,262.77,265.04,259.21,262.65,64496257.0
2023-06-07,AMZN,266.6,268.11,264.28,267.0,85953481.0
2023-06-08,AMZN,270.23,274.57,267.2,270.25,62610721.0
2023-06-09,AMZN,265.97,266.24,259.81,265.47,136871541.0
2023-06-12,AMZN,264.28,265.0,262.58,263.68,60625754.0
2023-06-13,AMZN,266.58,268.54,264.27,266.93,66059335.0
2023-06-14,AMZN,272.73,275.24,272.55,275.13,15193575.0
2023-06-15,AMZN,272.66,273.88,270.68,273.33,62775747.0
2023-06-16,AMZN,276.03,280.27,273.44,277.98,30776607.0
2023-06-19,AMZN,283.05,285.28,281.94,282.08,84128673.0
2023-06-20,AMZN,288.97,291.48,287.36,288.49,25005569.0
2023-06-21,AMZN,288.77,289.09,288.5,288.92,93547232.0
2023-06-22,AMZN,282.22,286.87,282.09,282.54,55681457.0
2023-06-23,AMZN,281.91,283.61,277.92,279.43,52117918.0
2023-06-26,AMZN,283.44,286.47,278.93,281.98,74419698.0
2023-06-27,AMZN,295.52,298.94,292.73,295.24,43514474.0
2023-06-28,AMZN,291.13,291.85,290.62,291.84,74001352.0
2023-06-29,AMZN,299.65,302.21,296.57,297.92,47081076.0
2023-06-30,AMZN,295.78,298.12,293.4,295.63,51751505.0
2023-07-03,AMZN,295.73,296.76,293.38,296.6,77373087.0
2023-07-04,AMZN,307.39,309.94,307.33,308.21,36256238.0
2023-07-05,AMZN,315.24,315.82,311.78,314.31,32907188.0
2023-07-06,AMZN,306.16,306.51,302.33,304.86,73188561.0
2023-07-07,AMZN,301.53,307.09,300.27,300.67,65861641.0
2023-07-10,AMZN,311.34,313.07,308.14,310.42,71070508.0
2023-07-11,AMZN,311.25,313.97,310.07,311.68,75303445.0
2023-07-12,AMZN,302.27,307.24,301.18,303.01,68105997.0
2023-07-13,AMZN,297.21,298.8,294.36,297.02,82772257.0
2023-07-14,AMZN,302.33,306.65,297.05,302.44,69172862.0
2023-07-17,AMZN,308.81,312.9,303.87,310.21,13121091.0
2023-07-18,AMZN,310.45,312.44,308.46,310.5,20029740.0
2023-07-19,AMZN,331.51,332.97,329.63,330.49,117921630.0
2023-07-20,AMZN,336.94,339.02,335.72,337.53,66579930.0
2023-07-21,AMZN,338.05,339.97,333.37,335.65,91884098.0
2023-07-24,AMZN,327.19,330.04,322.95,329.04,57371504.0
2023-07-25,AMZN,320.09,323.0,314.99,321.28,65033005.0
2023-07-26,AMZN,323.31,325.6,322.6,324.15,54504369.0
2023-07-27,AMZN,331.16,333.84,328.85,329.94,396745911.0
2023-07-28,AMZN,344.54,348.48,341.29,,73322168.0
2023-07-31,AMZN,355.81,359.64,355.16,357.24,52334105.0
2023-08-01,AMZN,360.06,363.44,358.48,363.12,22595521.0
2023-08-02,AMZN,350.87,353.09,349.4,352.75,119140920.0
2023-08-03,AMZN,344.31,347.54,344.21,347.04,62229716.0
2023-08-04,AMZN,359.7,362.75,357.85,358.29,86397736.0
2023-08-07,AMZN,351.77,353.86,350.8,353.46,89374257.0
2023-08-08,AMZN,364.81,370.03,360.73,363.7,54252281.0
2023-08-09,AMZN,369.12,372.45,366.34,368.22,84486245.0
2023-08-10,AMZN,397.25,399.29,394.46,395.13,151467255.0
2023-08-11,AMZN,387.19,388.64,385.87,388.44,40201767.0
2023-08-14,AMZN,388.43,391.27,379.64,387.72,97589117.0
2023-08-15,AMZN,389.97,391.12,389.37,389.76,62365242.0
2023-08-16,AMZN,400.37,402.99,394.93,400.15,80386639.0
2023-08-17,AMZN,391.55,392.3,383.29,391.58,77521338.0
2023-08-18,AMZN,377.57,383.56,373.83,376.15,250700742.0
2023-08-21,AMZN,378.0,381.47,376.36,376.76,25125560.0
2023-08-22,AMZN,383.24,383.34,379.1,383.24,50991023.0
2023-08-23,AMZN,374.05,376.25,372.24,374.83,57936851.0
2023-08-24,AMZN,361.93,363.73,361.61,362.87,44434736.0
2023-08-25,AMZN,369.28,369.4,368.45,369.22,78002987.0
2023-08-28,AMZN,356.01,357.81,355.24,355.65,98186411.0
2023-08-29,AMZN,367.29,370.08,366.64,367.44,102401907.0
2023-08-30,AMZN,364.07,371.01,362.09,366.2,57544584.0
2023-08-31,AMZN,351.99,358.65,349.79,352.48,74353420.0
2023-09-01,AMZN,347.62,352.08,346.22,348.44,78446041.0
2023-09-04,AMZN,351.96,358.61,347.11,351.94,83122816.0
2023-09-05,AMZN,351.42,351.92,343.14,347.46,43192220.0
2023-09-06,AMZN,332.44,333.96,327.3,331.8,345186798.0
2023-09-07,AMZN,340.08,341.54,336.92,338.16,91252367.0
2023-09-08,AMZN,335.59,337.4,334.86,336.62,91948218.0
2023-09-11,AMZN,329.03,330.09,325.84,328.99,
2023-09-12,AMZN,328.51,329.57,326.19,326.71,80802701.0
2023-09-13,AMZN,336.23,338.84,333.0,338.64,39219420.0
2023-09-14,AMZN,353.02,355.92,351.24,353.39,62877005.0
2023-09-15,AMZN,337.09,338.25,335.32,336.15,22608472.0
2023-09-18,AMZN,345.51,346.69,344.59,345.62,77631898.0
2023-09-19,AMZN,347.07,348.06,343.65,347.96,62071653.0
2023-09-20,AMZN,355.45,360.16,353.03,356.27,65498857.0
2023-09-21,AMZN,352.08,352.95,349.76,351.58,98642020.0
2023-09-22,AMZN,322.01,324.82,319.95,324.3,163223142.0
2023-09-25,AMZN,329.42,329.88,326.25,329.24,59863673.0
2023-09-26,AMZN,322.79,326.18,321.33,321.74,67163192.0
2023-09-27,AMZN,321.87,322.65,319.45,322.4,52730406.0
2023-09-28,AMZN,309.91,314.95,308.39,312.1,59492420.0
2023-09-29,AMZN,316.26,317.3,315.84,316.99,378298.0
2023-10-02,AMZN,318.07,319.94,312.69,318.25,50984871.0
2023-10-03,AMZN,323.13,326.49,322.79,324.7,89352733.0
2023-10-04,AMZN,330.39,331.12,328.4,330.34,78489265.0
2023-10-05,AMZN,327.3,328.58,324.46,327.05,50737234.0
2023-10-06,AMZN,328.4,331.03,326.4,326.64,67664522.0
2023-10-09,AMZN,322.41,323.82,321.47,322.65,37949747.0
2023-10-10,AMZN,321.28,322.38,320.29,321.12,66515609.0
2023-10-11,AMZN,312.82,313.7,311.3,313.6,144615982.0
2023-10-12,AMZN,316.16,319.19,315.74,316.84,115733933.0
2023-10-13,AMZN,326.66,328.77,319.62,325.63,67979407.0
2023-10-16,AMZN,318.87,319.5,317.38,319.21,70842849.0
2023-10-17,AMZN,330.99,333.44,327.67,329.76,40491010.0
2023-10-18,AMZN,330.8,333.09,327.72,330.87,45225405.0
2023-10-19,AMZN,331.32,334.46,327.47,333.03,76223422.0
2023-10-20,AMZN,324.47,327.86,323.02,325.49,157798482.0
2023-10-23,AMZN,314.65,314.89,309.44,311.27,90656611.0
2023-10-24,AMZN,312.4,313.27,309.98,312.55,108380640.0
2023-10-25,AMZN,316.62,322.3,315.25,318.94,75436109.0
2023-10-26,AMZN,312.18,316.52,309.02,313.79,69287401.0
2023-10-27,AMZN,326.28,330.15,325.69,327.33,21816827.0
2023-10-30,AMZN,332.22,334.16,331.53,333.56,86487780.0
2023-10-31,AMZN,324.62,329.89,323.35,326.24,36120670.0
2023-11-01,AMZN,328.8,332.14,323.2,326.65,55445929.0
2023-11-02,AMZN,348.73,349.85,341.52,347.69,92132681.0
2023-11-03,AMZN,336.92,340.79,336.86,337.23,94001719.0
2023-11-06,AMZN,331.89,333.14,330.87,332.77,162463074.0
2023-11-07,AMZN,330.02,335.16,327.99,330.26,55688102.0
2023-11-08,AMZN,339.01,340.69,332.58,336.32,47954311.0
2023-11-09,AMZN,345.96,347.71,343.35,347.32,34677726.0
2023-11-10,AMZN,341.71,345.7,341.1,344.15,49672647.0
2023-11-13,AMZN,355.15,356.35,351.29,354.09,23618417.0
2023-11-14,AMZN,376.2,379.08,371.96,374.5,84768797.0
2023-11-15,AMZN,377.76,377.85,373.09,375.31,77084656.0
2023-11-16,AMZN,382.33,385.78,379.86,382.93,81505588.0
2023-11-17,AMZN,376.93,377.62,374.84,377.51,41161085.0
2023-11-20,AMZN,381.3,382.31,374.85,377.88,34751845.0
2023-11-21,AMZN,377.41,379.25,372.65,376.41,68003166.0
2023-11-22,AMZN,384.02,385.46,379.4,384.17,68285145.0
2023-11-23,AMZN,397.01,397.9,393.95,396.12,62656043.0
2023-11-24,AMZN,394.45,396.55,392.06,395.23,58868728.0
2023-11-27,AMZN,411.44,411.86,408.96,410.88,112138040.0
2021-01-04,META,200.89,201.34,198.04,199.76,15485705.0
2021-01-05,META,195.92,197.22,194.66,195.79,58901780.0
2021-01-06,META,191.98,196.27,191.94,192.15,154313574.0
2021-01-07,META,198.39,199.5,193.41,197.83,54257206.0
2021-01-08,META,195.29,195.88,192.48,193.89,39416552.0
2021-01-11,META,192.55,192.58,188.7,192.05,29759820.0
2021-01-12,META,192.72,195.47,191.53,193.43,56892657.0
2021-01-13,META,193.54,195.32,192.9,193.4,69596200.0
2021-01-14,META,195.57,196.52,194.53,195.02,24278074.0
2021-01-15,META,185.0,188.19,184.04,185.56,48236687.0
2021-01-18,META,184.77,184.89,180.87,184.51,48175165.0
2021-01-19,META,188.31,190.68,186.79,188.99,43215380.0
2021-01-20,META,187.48,189.55,186.5,186.89,63727595.0
2021-01-21,META,183.94,187.17,180.65,182.59,27955074.0
2021-01-22,META,187.63,188.65,187.59,187.71,58333173.0
2021-01-25,META,186.36,187.08,182.24,185.66,
2021-01-26,META,187.75,188.97,184.49,186.79,2651096.0
2021-01-27,META,185.46,185.88,182.84,185.86,16900767.0
2021-01-28,META,186.42,189.19,185.69,186.02,41106121.0
2021-01-29,META,195.45,196.21,192.48,194.34,60306329.0
2021-02-01,META,199.29,200.82,195.48,197.65,58056846.0
2021-02-02,META,190.91,192.84,189.24,191.18,42235725.0
2021-02-03,META,188.29,190.62,186.25,189.37,21961133.0
2021-02-04,META,187.91,188.18,185.69,187.36,20951146.0
2021-02-05,META,188.89,189.51,187.6,188.67,47344812.0
2021-02-08,META,193.74,195.46,193.55,193.71,39842249.0
2021-02-09,META,193.55,196.87,191.34,194.05,56267819.0
2021-02-10,META,195.11,197.74,194.15,194.24,35144304.0
2021-02-11,META,182.1,185.38,180.75,182.64,28013364.0
2021-02-12,META,189.06,192.54,188.32,189.71,36017588.0
2021-02-15,META,188.86,190.09,187.13,188.99,40315432.0
2021-02-16,META,191.43,194.63,188.62,190.54,7574790.0
2021-02-17,META,190.77,194.33,190.32,192.08,48194240.0
2021-02-18,META,187.19,190.01,186.5,188.16,42840880.0
2021-02-19,META,186.27,188.32,183.52,187.04,55879900.0
2021-02-22,META,185.01,185.73,180.22,183.18,53172206.0
2021-02-23,META,187.68,188.02,185.73,187.41,174266514.0
2021-02-24,META,175.33,176.62,174.57,176.25,67773385.0
2021-02-25,META,171.65,171.99,170.48,171.77,42789949.0
2021-02-26,META,171.04,174.66,169.45,170.38,4755521.0
2021-02-26,META,171.04,174.66,169.45,170.38,4755521.0
2021-03-01,META,179.63,181.44,175.63,177.83,54489155.0
2021-03-02,META,180.15,181.73,179.53,181.56,59966835.0
2021-03-03,META,172.63,176.65,171.12,173.57,36840983.0
2021-03-04,META,172.87,173.37,172.16,173.17,7837257.0
2021-03-05,META,176.59,176.89,175.19,176.86,57384651.0
2021-03-08,META,188.11,189.58,187.25,188.41,40213947.0
2021-03-09,META,186.69,187.86,185.93,186.79,18892398.0
2021-03-10,META,182.71,184.32,179.95,180.86,36191716.0
2021-03-11,META,181.5,183.41,178.74,182.67,40447925.0
2021-03-12,META,194.11,194.7,193.23,193.95,108558954.0
2021-03-15,META,199.49,200.21,197.53,198.93,96998292.0
2021-03-16,META,201.51,204.74,201.0,202.99,55959539.0
2021-03-17,META,206.49,206.76,203.2,205.0,62430998.0
2021-03-18,META,208.08,209.05,206.15,208.25,71846130.0
2021-03-19,META,217.01,220.86,214.98,218.2,24256131.0
2021-03-22,META,218.31,218.7,215.6,216.63,61614535.0
2021-03-23,META,216.17,216.57,214.56,215.43,130866600.0
2021-03-24,META,216.93,218.44,214.03,217.53,46619490.0
2021-03-25,META,210.82,211.32,205.01,210.05,60214354.0
2021-03-26,META,204.14,204.78,201.45,203.74,39718700.0
2021-03-29,META,197.74,200.66,196.68,199.28,37568683.0
2021-03-30,META,191.2,194.23,191.16,192.6,29284687.0
2021-03-31,META,199.52,200.55,198.77,199.18,21615309.0
2021-04-01,META,197.85,202.76,197.38,199.64,30275360.0
2021-04-02,META,204.84,207.1,201.7,203.81,43301255.0
2021-04-05,META,205.49,208.96,202.61,206.93,39712270.0
2021-04-06,META,206.86,210.64,202.3,205.9,34357349.0
2021-04-07,META,213.22,213.53,211.44,211.7,34857622.0
2021-04-08,META,209.57,210.6,206.42,209.05,57570905.0
2021-04-09,META,204.39,209.03,204.0,208.26,43374762.0
2021-04-12,META,205.51,206.92,203.2,204.35,24423829.0
2021-04-13,META,212.25,216.17,211.13,212.72,41466182.0
2021-04-14,META,212.21,213.22,210.64,212.27,50515100.0
2021-04-15,META,215.24,217.39,214.69,216.05,56032492.0
2021-04-16,META,214.56,216.15,212.69,212.75,49672829.0
2021-04-19,META,218.25,218.5,216.91,218.05,54283144.0
2021-04-20,META,222.57,224.21,220.83,223.02,48731292.0
2021-04-21,META,214.73,215.54,212.29,213.29,7993970.0
2021-04-22,META,224.98,226.33,221.42,223.99,113787621.0
2021-04-23,META,223.64,228.08,221.76,224.93,39064369.0
2021-04-26,META,223.63,226.56,220.66,223.25,73587711.0
2021-04-27,META,232.54,233.5,232.15,232.28,52837829.0
2021-04-28,META,223.04,227.74,220.7,224.7,35811000.0
2021-04-29,META,223.03,225.84,220.36,222.1,28001226.0
2021-04-30,META,217.04,217.4,214.92,217.08,34950276.0
2021-05-03,META,226.05,226.45,223.47,223.63,27422663.0
2021-05-04,META,219.02,219.99,214.42,217.47,75865039.0
2021-05-05,META,207.01,207.77,204.87,206.78,40280032.0
2021-05-06,META,209.39,211.8,207.36,209.48,53898888.0
2021-05-07,META,206.71,209.8,205.72,208.86,48881676.0
2021-05-10,META,216.14,216.27,211.44,215.22,51183611.0
2021-05-11,META,220.3,222.04,216.75,220.37,26251380.0
2021-05-12,META,219.79,221.25,217.04,220.31,62206120.0
2021-05-13,META,211.8,214.08,210.89,211.78,39095783.0
2021-05-14,META,206.58,207.21,203.2,204.97,64850584.0
2021-05-17,META,196.56,200.34,195.13,195.22,47428073.0
2021-05-18,META,195.98,196.25,194.59,194.64,68961358.0
2021-05-19,META,190.26,192.62,188.34,191.26,50259313.0
2021-05-20,META,191.98,192.32,190.39,190.46,37518601.0
2021-05-21,META,191.09,191.93,189.05,191.56,63314159.0
2021-05-24,META,202.96,204.43,202.19,202.2,42769702.0
2021-05-25,META,206.35,208.72,203.61,205.7,49250438.0
2021-05-26,META,206.15,206.32,204.65,206.3,41974422.0
2021-05-27,META,197.85,199.12,193.39,197.63,31758423.0
2021-05-28,META,196.32,200.86,195.03,197.96,37943146.0
2021-05-31,META,203.15,203.57,201.86,203.09,52064135.0
2021-06-01,META,205.26,206.77,204.73,205.51,56287355.0
2021-06-02,META,201.96,202.76,197.75,,7787195.0
2021-06-03,META,197.86,198.11,197.74,197.83,45720177.0
2021-06-04,META,197.7,198.58,196.16,198.41,39264699.0
2021-06-07,META,196.45,197.47,194.74,196.34,18316103.0
2021-06-08,META,192.49,195.01,190.21,193.15,54428681.0
2021-06-09,META,180.74,182.15,179.36,182.04,69815065.0
2021-06-10,META,178.7,179.38,176.56,178.33,64546969.0
2021-06-11,META,179.75,180.4,179.57,179.75,2702569.0
2021-06-14,META,185.3,185.45,182.76,184.37,45788506.0
2021-06-15,META,186.29,186.61,184.58,184.93,29995839.0
2021-06-16,META,192.49,192.72,189.15,190.67,33261283.0
2021-06-17,META,190.65,191.69,188.47,190.42,36439453.0
2021-06-18,META,186.62,188.4,185.41,185.97,4496273.0
2021-06-21,META,183.94,186.17,180.8,183.68,7161760.0
2021-06-22,META,184.26,186.77,183.87,186.43,41908655.0
2021-06-23,META,186.36,186.79,184.78,185.21,44543057.0
2021-06-24,META,182.57,182.9,181.97,182.07,37360343.0
2021-06-25,META,179.76,180.52,179.21,179.26,60853473.0
2021-06-28,META,174.54,175.25,172.44,174.99,33977272.0
2021-06-29,META,174.18,176.97,173.77,174.74,191878830.0
2021-06-30,META,172.02,172.85,167.34,172.08,34646799.0
2021-07-01,META,168.07,168.91,166.36,167.6,32376713.0
2021-07-02,META,173.5,176.1,173.34,175.22,60578462.0
2021-07-05,META,178.54,181.29,178.2,178.36,37030086.0
2021-07-06,META,191.43,191.9,189.45,189.82,51558065.0
2021-07-07,META,181.52,184.28,180.74,181.64,47998449.0
2021-07-08,META,181.57,183.88,181.44,183.4,26063309.0
2021-07-09,META,181.17,183.15,178.05,181.35,24467207.0
2021-07-12,META,181.88,183.82,181.11,181.61,18676556.0
2021-07-13,META,191.8,192.85,187.96,191.44,24159406.0
2021-07-14,META,182.65,185.28,181.78,182.51,53933921.0
2021-07-15,META,181.52,183.46,178.75,179.76,27205340.0
2021-07-16,META,176.32,176.66,174.91,176.2,38291899.0
2021-07-19,META,173.73,175.07,170.01,173.56,35961620.0
2021-07-20,META,163.28,163.99,163.26,163.75,46681193.0
2021-07-21,META,170.71,170.98,169.16,169.9,18403868.0
2021-07-22,META,177.99,179.37,175.7,176.48,58328090.0
2021-07-23,META,178.98,179.62,178.02,179.54,63809834.0
2021-07-26,META,173.0,173.68,171.95,173.1,40119783.0
2021-07-27,META,172.56,175.94,172.13,174.6,4221026.0
2021-07-28,META,178.3,180.16,177.21,,26600755.0
2021-07-29,META,182.97,184.93,180.32,181.17,45650405.0
2021-07-30,META,180.81,182.04,179.03,181.08,46560424.0
2021-08-02,META,188.76,189.72,187.82,188.55,36348712.0
2021-08-03,META,184.33,187.01,182.54,185.01,58369669.0
2021-08-04,META,184.72,185.78,184.27,184.3,31186120.0
2021-08-05,META,187.56,187.78,187.22,187.73,56480926.0
2021-08-06,META,189.97,190.01,188.17,189.58,40543834.0
2021-08-09,META,192.85,194.32,190.31,192.74,31350735.0
2021-08-10,META,197.25,197.86,195.76,195.82,52387040.0
2021-08-11,META,199.07,202.27,198.54,198.9,39815671.0
2021-08-12,META,196.23,199.8,191.97,197.06,54914420.0
2021-08-13,META,192.8,197.02,191.39,193.42,87642800.0
2021-08-16,META,192.51,197.51,190.06,194.34,25386642.0
2021-08-17,META,203.05,205.49,202.23,202.92,54806077.0
2021-08-18,META,202.9,205.28,201.76,202.96,50869393.0
2021-08-19,META,208.16,209.53,205.21,206.58,69371987.0
2021-08-20,META,206.19,209.83,204.4,207.42,55346818.0
2021-08-23,META,,221.16,218.03,219.77,66026477.0
2021-08-24,META,218.36,219.71,215.08,219.12,24579474.0
2021-08-25,META,222.77,224.82,220.73,223.05,19849087.0
2021-08-26,META,217.41,218.87,217.35,218.8,25279097.0
2021-08-27,META,211.94,212.33,210.21,212.24,37984935.0
2021-08-30,META,212.41,213.35,210.73,212.39,62939515.0
2021-08-31,META,219.78,221.24,217.79,219.73,66558336.0
2021-09-01,META,225.3,227.19,218.72,223.86,34613392.0
2021-09-02,META,211.32,215.53,211.31,211.35,38708224.0
2021-09-03,META,215.87,216.59,215.31,215.92,21528866.0
2021-09-06,META,208.24,210.5,205.33,207.05,41707191.0
2021-09-07,META,212.16,214.42,209.83,212.17,37314361.0
2021-09-08,META,214.3,216.86,214.07,215.62,37361080.0
2021-09-09,META,213.74,215.86,213.68,214.91,59668339.0
2021-09-10,META,218.35,221.55,216.86,219.53,47089923.0
2021-09-13,META,216.77,218.92,216.24,218.11,19332780.0
2021-09-14,META,221.43,223.82,218.11,219.22,813818.0
2021-09-15,META,209.62,212.55,207.41,210.76,49475598.0
2021-09-16,META,209.39,212.3,208.2,209.44,44294553.0
2021-09-17,META,215.18,216.35,214.77,215.12,46649652.0
2021-09-20,META,207.25,208.4,203.96,207.44,44296664.0
2021-09-21,META,211.6,212.73,209.76,212.44,21973081.0
2021-09-22,META,201.4,203.76,198.84,200.94,37451123.0
2021-09-23,META,193.04,195.72,190.48,194.53,35572707.0
2021-09-24,META,191.96,193.85,191.71,193.0,39210156.0
2021-09-27,META,195.1,195.35,192.02,194.01,54766655.0
2021-09-28,META,190.04,192.05,187.19,191.09,31167385.0
2021-09-29,META,189.31,189.86,186.91,188.08,21787651.0
2021-09-30,META,195.53,196.31,192.6,194.17,62249464.0
2021-10-01,META,202.35,203.11,195.31,200.93,28689263.0
2021-10-04,META,199.58,199.64,197.33,198.73,59209680.0
2021-10-05,META,195.36,197.61,193.7,196.73,75404940.0
2021-10-06,META,200.22,205.59,198.91,201.78,194877393.0
2021-10-07,META,213.69,215.7,212.26,214.91,51299680.0
2021-10-08,META,214.17,216.36,210.94,215.2,37314813.0
2021-10-11,META,223.61,230.12,223.14,225.08,55329524.0
2021-10-12,META,229.16,230.71,226.92,229.95,40156158.0
2021-10-13,META,230.37,232.32,229.17,229.48,63473047.0
2021-10-14,META,223.67,224.55,221.91,222.93,152636616.0
2021-10-15,META,228.4,229.29,227.65,228.06,46660574.0
2021-10-18,META,223.05,224.89,219.46,223.29,41326087.0
2021-10-19,META,221.01,223.48,216.8,221.09,32516708.0
2021-10-20,META,225.75,228.31,223.15,225.41,40490927.0
2021-10-21,META,223.56,226.05,221.16,224.1,45274529.0
2021-10-22,META,222.92,225.19,220.1,221.83,36362205.0
2021-10-25,META,218.67,222.39,216.53,220.12,45358655.0
2021-10-26,META,215.28,218.05,212.31,216.13,56505242.0
2021-10-27,META,218.04,220.11,216.28,219.06,45027254.0
2021-10-28,META,219.99,220.3,217.23,219.48,31864228.0
2021-10-29,META,210.21,213.07,209.34,211.49,4144325.0
2021-11-01,META,207.85,210.91,205.81,208.81,60203835.0
2021-11-02,META,207.31,209.06,206.04,206.86,38734978.0
